シュエ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,シュエ,シュエ,シュエ,1/2,*,し]ユえ
シュエダゴン,1348,1348,8000,名詞,固有名詞,一般,*,*,*,シュエダゴン,シュエダゴン,シュエダゴン,0/5,*,し[ユえだごん
シュエットプディング,1345,1345,8000,名詞,一般,*,*,*,*,シュエットプディング,シュエットプディング,シュエットプディング,6/8,*,し[ユえっとぷで]イんぐ
シュエップス,1348,1348,8000,名詞,固有名詞,一般,*,*,*,シュエップス,シュエップス,シュエップス,2/5,*,し[ユえ]っぷす
シュエピー,1345,1345,8000,名詞,一般,*,*,*,*,シュエピー,シュエピー,シュエピー,1/4,*,し]ユえぴー
シュエラー,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,シュエラー,シュエラー,シュエラー,1/4,*,し]ユえらー
シュカブラ,1345,1345,8000,名詞,一般,*,*,*,*,シュカブラ,シュカブラ,シュカブラ,0/4,*,し[ユかぶら
シュカンパ,1345,1345,8000,名詞,一般,*,*,*,*,シュカンパ,シュカンパ,シュカンパ,0/4,*,し[ユかんぱ
シュガーウォーター,1345,1345,8000,名詞,一般,*,*,*,*,シュガーウォーター,シュガーウォーター,シュガーウォーター,4/7,*,し[ユがーうオ]ーたー
シュガークリーム,1345,1345,8000,名詞,一般,*,*,*,*,シュガークリーム,シュガークリーム,シュガークリーム,5/7,*,し[ユがーくり]ーむ
シュガーコーティング,1345,1345,8000,名詞,一般,*,*,*,*,シュガーコーティング,シュガーコーティング,シュガーコーティング,6/8,*,し[ユがーこーて]イんぐ
シュガーコーン,1345,1345,8000,名詞,一般,*,*,*,*,シュガーコーン,シュガーコーン,シュガーコーン,4/6,*,し[ユがーこ]ーん
シュガースティック,1345,1345,8000,名詞,一般,*,*,*,*,シュガースティック,シュガースティック,シュガースティック,5/7,*,し[ユがーすて]イっく
シュガーデコレーション,1345,1345,8000,名詞,一般,*,*,*,*,シュガーデコレーション,シュガーデコレーション,シュガーデコレーション,8/9,*,し[ユがーでこれーし]ヨん
シュガードーナツ,1345,1345,8000,名詞,一般,*,*,*,*,シュガードーナツ,シュガードーナツ,シュガードーナツ,5/7,*,し[ユがーどー]なつ
