ーちゃん,1345,1345,8000,名詞,一般,*,*,*,*,ーちゃん,チャン,チャン,1/2,*,ち]ヤん
ーさん,1345,1345,8000,名詞,一般,*,*,*,*,ーさん,サン,サン,1/2,*,さ]ん
んちゃん,1345,1345,8000,名詞,一般,*,*,*,*,んちゃん,ンチャン,ンチャン,1/3,*,ん[ち]ヤん
んさん,1345,1345,8000,名詞,一般,*,*,*,*,んさん,ンサン,ンサン,0/3,*,ん[さん
わんわん,1345,1345,8000,名詞,一般,*,*,*,*,わんわん,ワンワン,ワンワン,0/4,*,わ[んわん
わんちゃん,1345,1345,8000,名詞,一般,*,*,*,*,わんちゃん,ワンチャン,ワンチャン,2/4,*,わ[んち]ヤん
わんこさん,1345,1345,8000,名詞,一般,*,*,*,*,わんこさん,ワンコサン,ワンコサン,3/5,*,わ[んこ]さん
わんこ,1345,1345,8500,名詞,一般,*,*,*,*,わんこ,ワンコ,ワンコ,1/3,*,わ]んこ
わん,1345,1345,10000,名詞,一般,*,*,*,*,わん,ワン,ワン,1/2,*,わ]ん
わりさやさん,1350,1350,8000,名詞,固有名詞,人名,姓,*,*,わりさやさん,ワリサヤサン,ワリサヤサン,0/6,*,わ[りさやさん
わらび,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,わらび,ワラビ,ワラビ,1/3,*,わ]らび
わや,1345,1345,10000,名詞,一般,*,*,*,*,わや,ワヤ,ワヤ,1/2,*,わ]や
わだ,1350,1350,10000,名詞,固有名詞,人名,姓,*,*,わだ,ワダ,ワダ,1/2,*,わ]だ
わたるさん,1351,1351,8000,名詞,固有名詞,人名,名,*,*,わたるさん,ワタルサン,ワタルサン,3/5,*,わ[たる]さん
わたる,1351,1351,8500,名詞,固有名詞,人名,名,*,*,わたる,ワタル,ワタル,0/3,*,わ[たる
わたなべだいすけ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,わたなべだいすけ,ワタナベダイスケ,ワタナベダイスケ,6/8,*,わ[たなべだい]すけ
わたなべ,1350,1350,8500,名詞,固有名詞,人名,姓,*,*,わたなべ,ワタナベ,ワタナベ,0/4,*,わ[たなべ
わくわくさん,1345,1345,8000,名詞,一般,*,*,*,*,わくわくさん,ワクワクサン,ワクワクサン,0/6,*,わ[くわくさん
わきゃ,1345,1345,8000,名詞,一般,*,*,*,*,わきゃ,ワキャ,ワキャ,0/2,*,わ[きヤ
わかやま,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,わかやま,ワカヤマ,ワカヤマ,2/4,*,わ[か]やま
わかめ,1351,1351,8000,名詞,固有名詞,人名,名,*,*,わかめ,ワカメ,ワカメ,2/3,*,わ[か]め
