Ｎａｂａｚｔａｇ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,Ｎａｂａｚｔａｇ,ナバズタグ,ナバズタグ,3/5,*,な[ばず]たぐ
Ｎａｂｉａ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,Ｎａｂｉａ,ナビア,ナビア,1/3,*,な]びあ
ｎａｖｉｏ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ｎａｖｉｏ,ナビオ,ナビオ,1/3,*,な]びお
Ｎａｖｉｇａｔｏｒ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,Ｎａｖｉｇａｔｏｒ,ナビゲイター,ナビゲーター,4/6,*,な[びげい]たー
ＭＣ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＭＣ,ナビゲーター,ナビゲーター,0/6,*,な[びげーたー
ＮａｖｉＳＬ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＮａｖｉＳＬ,ナビスル,ナビスル,0/4,*,な[びする
ＮＡＶＩＴＩＭＥ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＮＡＶＩＴＩＭＥ,ナビタイム,ナビタイム,3/5,*,な[びた]いむ
ＮＡＶＩＤ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＮＡＶＩＤ,ナビド,ナビド,1/3,*,な]びど
Ｎａｆｔａ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,Ｎａｆｔａ,ナフタ,ナフタ,1/3,*,な]ふた
ＮＡＢＯＷＡ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＮＡＢＯＷＡ,ナボワ,ナボワ,1/3,*,な]ぼわ
ＮＡＭＡＲＡ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＮＡＭＡＲＡ,ナマラ,ナマラ,1/3,*,な]まら
ＮＡＭＩＫＩＢＡＳＨＩ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＮＡＭＩＫＩＢＡＳＨＩ,ナミキバシ,ナミキバシ,3/5,*,な[みき]ばし
ＮＡＭＩＭＯＮＯＧＡＴＡＲＩ,1348,1348,4569,名詞,固有名詞,一般,*,*,*,ＮＡＭＩＭＯＮＯＧＡＴＡＲＩ,ナミモノガタリ,ナミモノガタリ,5/7,*,な[みものが]たり
