ぁ,2,2,10000,フィラー,*,*,*,*,*,ぁ,ァ,ァ,1/*,*
あ,2,2,10000,フィラー,*,*,*,*,*,あ,ア,ア,1/*,*
あ,2,2,3825,フィラー,*,*,*,*,*,あ,ア,ア,1/*,C3
あいうえお,2,2,1633,フィラー,*,*,*,*,*,あいうえお,アイウエオ,アイウエオ,3/*,*
あの,2,2,1699,フィラー,*,*,*,*,*,あの,アノ,アノ,0/*,C3
あのー,2,2,3558,フィラー,*,*,*,*,*,あのー,アノー,アノー,0/*,C2
あはっ,2,2,1633,フィラー,*,*,*,*,*,あはっ,アハッ,アハッ,0/*,C1
あはは,2,2,1633,フィラー,*,*,*,*,*,あはは,アハハ,アハハ,0/*,C1
あははっ,2,2,1633,フィラー,*,*,*,*,*,あははっ,アハハッ,アハハッ,0/*,C1
あははは,2,2,1633,フィラー,*,*,*,*,*,あははは,アハハハ,アハハハ,0/*,C1
あはははっ,2,2,1633,フィラー,*,*,*,*,*,あはははっ,アハハハッ,アハハハッ,0/*,C1
あはははは,2,2,1633,フィラー,*,*,*,*,*,あはははは,アハハハハ,アハハハハ,0/*,C1
あははははっ,2,2,1633,フィラー,*,*,*,*,*,あははははっ,アハハハハッ,アハハハハッ,0/*,C1
あははははは,2,2,1633,フィラー,*,*,*,*,*,あははははは,アハハハハハ,アハハハハハ,0/*,C1
あはははははっ,2,2,1633,フィラー,*,*,*,*,*,あはははははっ,アハハハハハッ,アハハハハハッ,0/*,C1
あはははははー,2,2,1633,フィラー,*,*,*,*,*,あはははははー,アハハハハハー,アハハハハハー,0/*,C1
あははははー,2,2,1633,フィラー,*,*,*,*,*,あははははー,アハハハハー,アハハハハー,0/*,C1
あはははー,2,2,1633,フィラー,*,*,*,*,*,あはははー,アハハハー,アハハハー,0/*,C1
あははー,2,2,1633,フィラー,*,*,*,*,*,あははー,アハハー,アハハー,0/*,C1
あはー,2,2,1633,フィラー,*,*,*,*,*,あはー,アハー,アハー,0/*,C1
あー,2,2,3767,フィラー,*,*,*,*,*,あー,アー,アー,1/*,C3
あーっ,2,2,1633,フィラー,*,*,*,*,*,あーっ,アーッ,アーッ,1/*,C3
ぃ,2,2,10000,フィラー,*,*,*,*,*,ぃ,ィ,ィ,1/*,*
い,2,2,10000,フィラー,*,*,*,*,*,い,イ,イ,1/*,*
いぇ,2,2,10000,フィラー,*,*,*,*,*,いぇ,イェ,イェ,1/*,*
ぅ,2,2,10000,フィラー,*,*,*,*,*,ぅ,ゥ,ゥ,1/*,*
う,2,2,10000,フィラー,*,*,*,*,*,う,ウ,ウ,1/*,*
うぃ,2,2,10000,フィラー,*,*,*,*,*,うぃ,ウィ,ウィ,1/*,*
うぇ,2,2,10000,フィラー,*,*,*,*,*,うぇ,ウェ,ウェ,1/*,*
うぉ,2,2,10000,フィラー,*,*,*,*,*,うぉ,ウォ,ウォ,1/*,*
うっ,2,2,10000,フィラー,*,*,*,*,*,うっ,ウッ,ウッ,1/*,*
うっぷ,2,2,10000,フィラー,*,*,*,*,*,うっぷ,ウップ,ウップ,0/*,*
うわっ,2,2,9021,フィラー,*,*,*,*,*,うわっ,ウワッ,ウワッ,2/*,*
うわーん,2,2,10000,フィラー,*,*,*,*,*,うわーん,ウワーン,ウワーン,1/*,*
うん,2,2,2522,フィラー,*,*,*,*,*,うん,ウン,ウン,1/*,C3
うんと,2,2,2537,フィラー,*,*,*,*,*,うんと,ウント,ウント,3/*,C1
ぇ,2,2,10000,フィラー,*,*,*,*,*,ぇ,ェ,ェ,1/*,*
え,2,2,10000,フィラー,*,*,*,*,*,え,エ,エ,1/*,*
え,2,2,2760,フィラー,*,*,*,*,*,え,エ,エ,1/*,C3
ええと,2,2,5013,フィラー,*,*,*,*,*,ええと,エエト,エート,0/*,C1
えっと,2,2,1633,フィラー,*,*,*,*,*,えっと,エット,エット,0/*,C1
えと,2,2,1633,フィラー,*,*,*,*,*,えと,エト,エト,0/*,C3
えへへ,2,2,1633,フィラー,*,*,*,*,*,えへへ,エヘヘ,エヘヘ,0/*,C1
えへへへ,2,2,1633,フィラー,*,*,*,*,*,えへへへ,エヘヘヘ,エヘヘヘ,0/*,C1
えへへー,2,2,1633,フィラー,*,*,*,*,*,えへへー,エヘヘー,エヘヘー,0/*,C1
えー,2,2,3913,フィラー,*,*,*,*,*,えー,エー,エー,0/*,C3
えーっと,2,2,3731,フィラー,*,*,*,*,*,えーっと,エーット,エーット,0/*,C1
えーと,2,2,3442,フィラー,*,*,*,*,*,えーと,エート,エート,0/*,C1
ぉ,2,2,10000,フィラー,*,*,*,*,*,ぉ,ォ,ォ,1/*,*
お,2,2,10000,フィラー,*,*,*,*,*,お,オ,オ,1/*,*
か,2,2,10000,フィラー,*,*,*,*,*,か,カ,カ,1/*,*
かきくけこ,2,2,1633,フィラー,*,*,*,*,*,かきくけこ,カキクケコ,カキクケコ,3/*,*
が,2,2,10000,フィラー,*,*,*,*,*,が,ガ,ガ,1/*,*
がぎぐげご,2,2,1633,フィラー,*,*,*,*,*,がぎぐげご,ガギグゲゴ,ガギグゲゴ,3/*,*
き,2,2,10000,フィラー,*,*,*,*,*,き,キ,キ,1/*,*
きぇ,2,2,10000,フィラー,*,*,*,*,*,きぇ,キェ,キェ,1/*,*
きゃ,2,2,10000,フィラー,*,*,*,*,*,きゃ,キャ,キャ,1/*,*
きゃきゅきょ,2,2,1633,フィラー,*,*,*,*,*,きゃきゅきょ,キャキュキョ,キャキュキョ,0/*,*
きゅ,2,2,10000,フィラー,*,*,*,*,*,きゅ,キュ,キュ,1/*,*
きょ,2,2,10000,フィラー,*,*,*,*,*,きょ,キョ,キョ,1/*,*
ぎ,2,2,10000,フィラー,*,*,*,*,*,ぎ,ギ,ギ,1/*,*
ぎぇ,2,2,10000,フィラー,*,*,*,*,*,ぎぇ,ギェ,ギェ,1/*,*
ぎゃ,2,2,10000,フィラー,*,*,*,*,*,ぎゃ,ギャ,ギャ,1/*,*
ぎゃぎゅぎょ,2,2,1633,フィラー,*,*,*,*,*,ぎゃぎゅぎょ,ギャギュギョ,ギャギュギョ,0/*,*
ぎゅ,2,2,10000,フィラー,*,*,*,*,*,ぎゅ,ギュ,ギュ,1/*,*
ぎょ,2,2,10000,フィラー,*,*,*,*,*,ぎょ,ギョ,ギョ,1/*,*
く,2,2,10000,フィラー,*,*,*,*,*,く,ク,ク,1/*,*
くしゅん,2,2,10000,フィラー,*,*,*,*,*,くしゅん,クシュン,クシュン,2/*,*
くすっ,2,2,10000,フィラー,*,*,*,*,*,くすっ,クスッ,クスッ,2/*,*
くすん,2,2,10000,フィラー,*,*,*,*,*,くすん,クスン,クスン,2/*,*
くっ,2,2,10000,フィラー,*,*,*,*,*,くっ,クッ,クッ,1/*,*
ぐ,2,2,10000,フィラー,*,*,*,*,*,ぐ,グ,グ,1/*,*
ぐふふ,2,2,10000,フィラー,*,*,*,*,*,ぐふふ,グフフ,グフフ,1/*,*
け,2,2,10000,フィラー,*,*,*,*,*,け,ケ,ケ,1/*,*
げ,2,2,10000,フィラー,*,*,*,*,*,げ,ゲ,ゲ,1/*,*
こ,2,2,10000,フィラー,*,*,*,*,*,こ,コ,コ,1/*,*
ご,2,2,10000,フィラー,*,*,*,*,*,ご,ゴ,ゴ,1/*,*
ごほん,2,2,10000,フィラー,*,*,*,*,*,ごほん,ゴホン,ゴホン,2/*,*
さ,2,2,10000,フィラー,*,*,*,*,*,さ,サ,サ,1/*,*
さしすせそ,2,2,1633,フィラー,*,*,*,*,*,さしすせそ,サシスセソ,サシスセソ,3/*,*
ざ,2,2,10000,フィラー,*,*,*,*,*,ざ,ザ,ザ,1/*,*
ざじずぜぞ,2,2,1633,フィラー,*,*,*,*,*,ざじずぜぞ,ザジズゼゾ,ザジズゼゾ,3/*,*
し,2,2,10000,フィラー,*,*,*,*,*,し,シ,シ,1/*,*
しぇ,2,2,10000,フィラー,*,*,*,*,*,しぇ,シェ,シェ,1/*,*
しゃ,2,2,10000,フィラー,*,*,*,*,*,しゃ,シャ,シャ,1/*,*
しゃしゅしょ,2,2,1633,フィラー,*,*,*,*,*,しゃしゅしょ,シャシュショ,シャシュショ,0/*,*
