ＦＥＲＲ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＲＲ,エフイーアールアール,エフイーアールアール,8/10,*,え[ふいーあーるあ]ーる
ＦＥＲＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＲＡ,エフイーアールエー,エフイーアールエー,0/9,*,え[ふいーあーるえー
ＦＥＥＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＥＬ,エフイーイーエル,エフイーイーエル,0/8,*,え[ふいーいーえる
ＦＥＥＤ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＥＤ,エフイーイーディー,エフイーイーディー,6/8,*,え[ふいーいーでイ]ー
ＦＥＳＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＳＳ,エフイーエスエス,エフイーエスエス,6/8,*,え[ふいーえす]えす
ＦＥＳＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＳＯ,エフイーエスオー,エフイーエスオー,6/8,*,え[ふいーえす]おー
ＦＥＳＴ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＳＴ,エフイーエスティー,エフイーエスティー,6/8,*,え[ふいーえすてイ]ー
ＦＥＮＥＫ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＮＥＫ,エフイーエヌイーケー,エフイーエヌイーケー,8/10,*,え[ふいーえぬいー]けー
ＦＥＭＩＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＭＩＳ,エフイーエムアイエス,エフイーエムアイエス,0/10,*,え[ふいーえむあいえす
ＦＥＭＡＬＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＭＡＬＥ,エフイーエムエーエルイー,エフイーエムエーエルイー,10/12,*,え[ふいーえむえーえる]いー
ＦＥＡＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＡＳ,エフイーエーエス,エフイーエーエス,6/8,*,え[ふいーえー]えす
ＦＥＡＬＡＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＡＬＡＣ,エフイーエーエルエーシー,エフイーエーエルエーシー,0/12,*,え[ふいーえーえるえーしー
ＦＥＯＦ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＯＦ,エフイーオーエフ,エフイーオーエフ,0/8,*,え[ふいーおーえふ
ＦＥＯＧＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＯＧＡ,エフイーオージーエー,エフイーオージーエー,0/10,*,え[ふいーおーじーえー
ＦＥＷＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＷＳ,エフイーダブリューエス,エフイーダブリューエス,9/10,*,え[ふいーだぶりユーえ]す
ＦＥＤＲＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＤＲＡ,エフイーディーアールエー,エフイーディーアールエー,0/11,*,え[ふいーでイーあーるえー
ＦＥＰ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＰ,エフイーピー,エフイーピー,0/6,*,え[ふいーぴー
ＦＥＵ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＥＵ,エフイーユー,エフイーユー,0/6,*,え[ふいーゆー
ＦＨＬＭＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＨＬＭＣ,エフエイチエルエムシー,エフエイチエルエムシー,0/11,*,え[ふえいちえるえむしー
ＦＨＬＢ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＨＬＢ,エフエイチエルビー,エフエイチエルビー,0/9,*,え[ふえいちえるびー
ＦＨＧ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＨＧ,エフエイチジー,エフエイチジー,0/7,*,え[ふえいちじー
ＦＳＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＳＥ,エフエスイー,エフエスイー,0/6,*,え[ふえすいー
ＦＳＥＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＳＥＣ,エフエスイーシー,エフエスイーシー,6/8,*,え[ふえすいー]しー
ＦＳＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＳＳ,エフエスエス,エフエスエス,0/6,*,え[ふえすえす
ＦＳＭＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＳＭＳ,エフエスエムエス,エフエスエムエス,0/8,*,え[ふえすえむえす
ＦＳＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＳＬ,エフエスエル,エフエスエル,0/6,*,え[ふえすえる
ＦＳＰ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＳＰ,エフエスピー,エフエスピー,0/6,*,え[ふえすぴー
ＦＸＲ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＸＲ,エフエックスアール,エフエックスアール,0/9,*,え[ふえっくすあーる
ＦＸＧ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＸＧ,エフエックスジー,エフエックスジー,6/8,*,え[ふえっくす]じー
ＦＸＴＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＸＴＳ,エフエックスティーエス,エフエックスティーエス,9/10,*,え[ふえっくすてイーえ]す
ＦＸＤＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＸＤＬ,エフエックスディーエル,エフエックスディーエル,0/10,*,え[ふえっくすでイーえる
ＦＮＥＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＮＥＣ,エフエヌイーシー,エフエヌイーシー,0/8,*,え[ふえぬいーしー
ＦＮＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＮＮ,エフエヌエヌ,エフエヌエヌ,0/6,*,え[ふえぬえぬ
ＦＮＭＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＮＭＡ,エフエヌエムエー,エフエヌエムエー,0/8,*,え[ふえぬえむえー
ＦＮＬＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＮＬＡ,エフエヌエルエー,エフエヌエルエー,0/8,*,え[ふえぬえるえー
ＦＮＡＲＨ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＮＡＲＨ,エフエヌエーアールエイチ,エフエヌエーアールエイチ,10/12,*,え[ふえぬえーあーるえ]いち
ＦＮＣＢ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＮＣＢ,エフエヌシービー,エフエヌシービー,0/8,*,え[ふえぬしーびー
ＦＮＰ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＮＰ,エフエヌピー,エフエヌピー,0/6,*,え[ふえぬぴー
ＦＦＲＭ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＦＲＭ,エフエフアールエム,エフエフアールエム,0/9,*,え[ふえふあーるえむ
ＦＦＦ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＦＦ,エフエフエフ,エフエフエフ,0/6,*,え[ふえふえふ
ＦＦＡＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＦＦＡＣ,エフエフエーシー,エフエフエーシー,0/8,*,え[ふえふえーしー
ＦＦＡＰ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ＦＦＡＰ,エフエフエーピー,エフエフエーピー,0/8,*,え[ふえふえーぴー
