狩猟笛,1345,1345,,名詞,一般,*,*,*,*,狩猟笛,シュリョウブエ,シュリョウブエ,4/5,*,し[ユりヨ[う]ぶえ,*
アイアンホルン,1345,1345,,名詞,一般,*,*,*,*,アイアンホルン,アイアンホルン,アイアンホルン,5/7,*,あ[いあんほ]るん,*
アイスシュピール,1345,1345,,名詞,一般,*,*,*,*,アイスシュピール,アイスシュピール,アイスシュピール,3/7,*,あ[いすしユ]ぴーる,*
アヴニルオルゲール,1345,1345,,名詞,一般,*,*,*,*,アヴニルオルゲール,アヴニルオルゲール,アヴニルオルゲール,7/9,*,あ[ゔにるおるげ]ーる,*
あかしまの神笛,1345,1345,,名詞,一般,*,*,*,*,あかしまの神笛,アカシマノシンテキ,アカシマノシンテキ,7/9,*,あ[かしまのしん]てき,*
神笛,1345,1345,,名詞,一般,*,*,*,*,神笛,シンテキ,シンテキ,2/4,*,し[ん]てき,*
アグナディオン,1345,1345,,名詞,一般,*,*,*,*,アグナディオン,アグナディオン,アグナディオン,3/6,*,あ[ぐなで]イおん,*
アズマンドウィンド,1345,1345,,名詞,一般,*,*,*,*,アズマンドウィンド,アズマンドウィンド,アズマンドウィンド,5/8,*,あ[ずまんどう]イんど,*
闇黒のテルプシコラ,1345,1345,,名詞,一般,*,*,*,*,闇黒のテルプシコラ,アンコクノテルプシコラ,アンコクノテルプシコラ,9/11,*,あ[んこくのてるぷし]こら,*
闇黒,1345,1345,,名詞,一般,*,*,*,*,闇黒,アンコク,アンコク,0/4,*,あ[んこく,*
テルプシコラ,1345,1345,,名詞,一般,*,*,*,*,テルプシコラ,テルプシコラ,テルプシコラ,4/6,*,て[るぷし]こら,*
ヴァルキリコーダー,1345,1345,,名詞,一般,*,*,*,*,ヴァルキリコーダー,ヴァルキリコーダー,ヴァルキリコーダー,0/8,*,ゔ[アるきりこーだー,*
ウォードラム,1345,1345,,名詞,一般,*,*,*,*,ウォードラム,ウォードラム,ウォードラム,0/5,*,う[オ]ーどらむ,*
ヴォルカニックギグ,1345,1345,,名詞,一般,*,*,*,*,ヴォルカニックギグ,ヴォルカニックギグ,ヴォルカニックギグ,4/8,*,ゔ[オるかに]っくぎぐ,*
ウネリシェルン,1345,1345,,名詞,一般,*,*,*,*,ウネリシェルン,ウネリシェルン,ウネリシェルン,3/6,*,う[ねりしエ]るん,*
ウルムーホルン,1345,1345,,名詞,一般,*,*,*,*,ウルムーホルン,ウルムーホルン,ウルムーホルン,5/7,*,う[るむーほ]るん,*
